zipcode,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_car_dealer,total_car_repair,total_car_wash,total_clothing_store,total_convenience_store,total_dentist,total_department_store,total_drugstore,total_electronics_store,total_finance,total_florist,total_food,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_liquor_store,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_night_club,total_park,total_parking,total_pet_store,total_pharmacy,total_plumber,total_real_estate_agency,total_restaurant,total_school,total_shoe_store,total_shopping_mall,total_spa,total_storage,total_store,total_supermarket,total_tourist_attraction,total_veterinary_care,total_open_now_False,total_open_now_True,total_open_now_nan,mean_user_ratings_total,mean_rating,mean_price_level,mean_Unnamed: 0
43530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,512.0,4.4,2.0,15396.0
43543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,541.0,4.1,2.0,15396.5
43545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1065.0,4.2,2.0,15337.0
43615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,289.0,4.3,1.0,15355.0
43923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,434.0,4.6,,15317.0
44054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.0,4.4,,15359.0
44113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,648.0,4.5,2.0,3794.0
44140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,280.0,4.3,2.0,15358.0
44205,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,219.5,4.4,2.0,15343.0
44206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,636.0,4.0,2.0,15331.0
44226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1027.0,4.2,1.0,15305.0
44259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,346.0,4.0,,15320.0
44264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.0,4.4,,15308.0
44276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,842.0,4.2,2.0,15328.0
44343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,404.0,4.6,2.0,15342.0
44416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,3.4,2.0,15432.0
44421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,174.5,4.4,1.5,15369.0
44430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.0,3.2,,15371.0
44445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,277.0,4.4,1.0,15452.0
44455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,565.0,4.2,1.0,15435.0
44500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,361.0,4.2,,15433.0
44506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,452.0,4.3,2.0,15351.0
44538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,71.0,4.6,2.0,15393.0
44551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,978.0,4.4,,15321.0
44580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,98.0,4.7,2.0,15318.0
44601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,246.0,4.0,1.0,15313.0
44616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,386.0,4.4,,15429.0
44620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,159.0,4.0,2.0,15430.0
44652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,68.0,4.7,,15341.0
44665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2784.0,3.8,1.0,15306.0
44679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,757.0,4.4,,15312.0
44690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,805.0,4.2,2.0,15448.0
44759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,305.0,4.6,2.0,15325.0
44801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,581.0,4.6,2.0,15334.0
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,169.0,4.3,,15462.0
44840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1263.0,4.2,2.0,15461.0
44920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128.0,4.4,,15307.0
44960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,296.0,4.4,2.0,15330.0
45750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,257.0,4.6,1.0,56.0
46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,5.0,,15258.0
46643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,211.0,4.3,,15460.0
48067,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,413.0,4.6,1.0,59.0
49504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,306.0,4.8,1.0,5672.0
53105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,503.0,4.7,2.0,5676.0
90001,0,0,3,0,0,0,1,0,0,5,0,3,0,2,2,0,0,2,1,0,0,32,0,0,0,6,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,22,0,0,0,0,0,26,3,0,0,4,37,4,312.4,4.286666666666667,1.5909090909090908,32.022222222222226
90002,0,0,0,0,0,0,0,0,0,3,0,1,0,3,4,0,0,1,1,0,0,22,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,17,0,0,0,5,23,3,176.1290322580645,3.958064516129031,1.0666666666666667,79.25806451612904
90003,0,0,2,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0,0,1,0,33,1,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,21,0,0,0,1,39,3,292.8837209302326,4.183720930232559,1.2857142857142858,143.58139534883722
90004,0,0,0,0,2,0,0,0,0,9,0,0,0,1,1,0,0,1,1,0,0,20,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,3,21,0,257.75,4.383333333333334,1.7647058823529411,211.04166666666666
90005,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,2,0,0,18,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,11,1,0,0,0,22,0,409.1363636363636,4.304545454545455,1.7142857142857142,541.1363636363636
90006,0,0,4,0,2,0,0,0,0,11,0,0,0,2,2,0,1,2,3,0,1,35,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,26,2,0,0,2,41,2,522.6888888888889,4.199999999999999,1.5862068965517242,333.7111111111111
90007,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,1,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,4,19,0,523.5217391304348,4.282608695652173,1.7333333333333334,805.9565217391304
90008,0,0,2,0,2,0,0,0,0,8,0,0,0,5,0,0,1,0,1,0,0,27,2,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,15,0,0,0,3,31,2,320.97222222222223,4.2250000000000005,1.5,522.8055555555555
90010,0,0,2,0,4,0,0,1,0,13,0,0,0,2,2,0,1,1,2,1,1,36,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,28,0,0,0,4,44,1,337.0612244897959,4.106122448979592,1.6363636363636365,396.1020408163265
90011,0,0,1,0,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,23,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,12,1,0,0,2,24,3,236.75862068965517,4.389655172413794,1.2,562.8275862068965
90012,0,0,1,0,2,0,0,1,0,9,0,0,0,5,2,0,0,2,0,0,0,26,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,1,0,0,10,24,0,755.5588235294117,4.429411764705883,2.238095238095238,607.4411764705883
90013,0,0,1,0,8,0,0,4,0,15,0,0,0,4,2,0,0,2,2,0,0,34,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,28,1,1,0,11,34,0,924.1555555555556,4.453333333333333,2.1153846153846154,765.7333333333333
90014,0,0,0,0,4,0,0,0,0,12,0,0,0,4,1,0,1,1,0,0,0,25,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,16,0,2,0,0,0,20,0,0,0,10,22,3,343.45714285714286,4.420000000000001,1.7777777777777777,724.2285714285714
90015,0,0,1,0,10,0,0,0,0,10,0,1,0,5,1,0,1,1,3,1,0,30,4,0,0,2,0,0,0,1,4,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,25,1,0,0,9,33,0,507.45238095238096,4.276190476190477,2.230769230769231,709.4761904761905
90016,0,0,0,0,0,0,0,1,0,8,0,1,0,3,3,0,1,3,4,0,0,34,3,0,0,7,0,0,0,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,29,2,0,0,3,41,0,315.1818181818182,4.200000000000001,1.7407407407407407,718.7272727272727
90017,1,0,3,0,4,1,0,0,0,16,0,0,0,7,4,0,3,4,2,0,1,42,2,0,0,4,0,1,2,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,22,0,3,2,0,0,34,2,0,0,4,49,0,789.5283018867924,4.2566037735849065,1.9714285714285715,980.5094339622641
90018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,4,27,2,238.42424242424244,4.327272727272727,1.6153846153846154,1050.4848484848485
90019,0,0,5,0,0,1,0,0,0,14,0,0,0,1,2,0,1,2,2,0,0,36,4,0,0,4,0,1,1,3,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,24,1,0,0,2,40,0,565.7380952380952,4.269047619047619,1.6666666666666667,955.5238095238095
90020,0,0,0,0,3,0,0,0,0,8,0,0,0,2,2,0,1,3,2,0,0,34,2,0,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,21,1,0,0,3,36,1,444.125,4.16,1.9259259259259258,789.55
90021,0,0,1,0,4,0,0,0,0,9,0,0,0,6,1,0,1,0,0,1,0,27,2,0,1,0,1,2,0,2,4,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,18,0,2,1,0,0,23,0,0,0,10,25,3,444.36842105263156,4.371052631578948,2.0,1041.2105263157894
90022,0,0,3,0,0,0,0,0,0,11,0,1,0,7,2,0,3,2,3,0,1,34,2,0,1,3,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,31,0,0,0,4,45,1,406.38,4.174,1.5483870967741935,1265.44
90023,0,1,2,0,0,0,0,0,0,7,0,3,0,1,3,0,1,1,0,1,1,28,2,1,0,5,0,0,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,24,1,0,0,7,30,2,395.71794871794873,4.182051282051282,1.25,1253.8974358974358
90024,0,0,2,0,0,0,0,0,0,10,0,0,0,2,2,0,0,1,1,1,1,36,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,23,3,0,0,7,36,1,322.47727272727275,4.277272727272727,1.8125,1918.5681818181818
90025,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,1,0,0,2,18,0,481.75,4.420000000000001,1.6666666666666667,1399.3
90026,1,0,1,0,4,0,0,0,0,17,0,0,0,8,2,0,0,1,0,0,0,43,1,0,0,4,0,0,0,2,4,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,32,2,0,0,11,40,1,282.9230769230769,4.413461538461538,1.7777777777777777,1445.3653846153845
90027,0,0,2,0,3,0,0,0,0,13,0,0,0,5,3,0,2,3,1,1,1,39,2,0,0,7,0,0,0,4,3,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,22,0,2,0,0,0,28,2,0,0,2,45,0,460.1914893617021,4.334042553191488,1.7142857142857142,1528.2978723404256
90028,0,0,1,0,8,0,0,0,0,22,0,0,0,7,6,0,3,4,3,0,1,49,2,0,0,3,0,0,1,6,6,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,26,0,4,2,0,0,51,2,0,0,5,63,1,828.536231884058,4.221739130434783,2.1020408163265305,1864.231884057971
90029,0,1,1,0,0,0,0,0,0,9,0,0,0,4,1,0,0,1,3,1,0,14,1,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23,0,0,0,5,19,2,175.5,4.280769230769231,1.7272727272727273,1283.6923076923076
90031,0,0,0,0,0,0,1,1,0,1,0,1,0,6,2,0,0,2,1,0,1,12,3,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,0,3,0,0,0,20,2,0,0,2,22,1,189.92,4.4159999999999995,1.5,1652.08
90032,0,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,1,1,2,27,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,23,1,0,0,8,31,3,188.33333333333334,3.9047619047619047,1.2105263157894737,1736.595238095238
90033,0,0,1,0,1,0,0,1,0,9,0,1,0,2,2,0,0,1,5,0,0,31,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,27,2,0,0,5,34,5,315.0,4.038636363636363,1.4782608695652173,1737.9318181818182
90034,0,0,1,0,1,0,0,0,0,9,0,0,0,3,5,0,2,4,0,0,1,27,2,0,1,5,0,0,0,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,2,0,0,0,23,2,0,0,2,31,0,299.6666666666667,4.148484848484848,1.6956521739130435,1766.3939393939395
90035,0,0,0,0,0,0,0,0,0,5,0,1,0,2,4,0,1,4,1,1,0,34,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,25,1,0,0,18,26,0,253.72727272727272,4.2795454545454525,1.8888888888888888,1888.3636363636363
90036,0,0,3,0,7,0,0,1,0,22,0,0,0,4,0,0,0,0,4,0,2,47,6,0,0,8,0,0,0,4,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,22,0,0,2,0,0,43,5,1,0,7,55,0,896.0,4.36451612903226,1.9791666666666667,1671.967741935484
90037,0,1,1,0,2,0,0,0,0,2,0,1,0,2,2,0,2,1,0,2,0,25,1,0,0,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,18,2,0,0,1,29,2,387.75,4.171875,1.2727272727272727,1919.5
90038,2,1,2,0,6,0,0,1,0,8,0,0,0,5,3,0,0,1,1,1,1,38,3,0,0,5,0,0,0,4,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,25,2,0,0,12,33,1,321.45652173913044,4.471739130434782,2.2916666666666665,1686.7608695652175
90039,0,0,1,0,5,0,0,0,0,9,0,0,0,3,1,0,0,1,2,0,0,30,3,0,1,1,0,0,0,3,5,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,26,1,0,0,2,40,0,319.42857142857144,4.480952380952381,1.8333333333333333,2168.4523809523807
90040,0,0,0,0,2,0,0,0,0,7,0,0,0,10,1,0,0,0,0,0,0,28,2,1,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,26,0,0,0,9,36,1,521.1086956521739,4.326086956521739,1.7407407407407407,2221.5652173913045
90041,0,0,1,0,3,0,0,0,0,11,0,0,0,5,5,0,2,4,2,0,1,38,2,0,0,4,0,0,1,6,4,0,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,29,2,0,0,5,43,0,217.875,4.258333333333334,1.7241379310344827,2370.625
90042,0,0,2,0,4,0,2,0,0,12,0,0,0,5,2,0,0,2,0,0,0,38,2,0,0,5,0,0,1,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,29,0,0,0,11,36,1,271.5,4.331249999999999,1.5862068965517242,2297.4166666666665
90043,0,0,1,0,1,0,0,0,0,2,0,1,0,1,5,0,0,2,1,0,0,29,2,0,0,6,0,1,0,4,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,22,0,0,0,4,34,2,272.35,4.1825,1.4545454545454546,2455.7
90044,0,0,1,0,0,0,0,0,0,5,0,0,0,1,2,0,1,1,0,1,1,23,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,3,0,0,0,22,1,0,0,4,24,6,311.05882352941177,4.123529411764706,1.3333333333333333,2407.323529411765
90045,0,0,2,0,3,0,0,3,0,19,0,0,0,5,2,0,3,2,3,0,0,45,3,0,0,4,0,0,0,2,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,39,0,0,0,4,50,5,607.5084745762712,4.023728813559322,1.6304347826086956,2630.9661016949153
90046,0,1,1,0,4,0,0,0,0,16,0,0,0,7,3,0,1,2,3,2,2,36,2,0,1,6,0,0,1,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,34,2,0,0,7,39,1,357.48936170212767,4.236170212765957,2.1379310344827585,2595.3829787234044
