zipcode,total_accounting,total_airport,total_amusement_park,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_campground,total_car_dealer,total_car_rental,total_car_repair,total_car_wash,total_casino,total_cemetery,total_church,total_clothing_store,total_convenience_store,total_courthouse,total_dentist,total_department_store,total_doctor,total_drugstore,total_electrician,total_electronics_store,total_finance,total_fire_station,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_library,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_museum,total_natural_feature,total_night_club,total_painter,total_park,total_parking,total_pet_store,total_pharmacy,total_place_of_worship,total_plumber,total_post_office,total_primary_school,total_real_estate_agency,total_restaurant,total_roofing_contractor,total_route,total_rv_park,total_school,total_shoe_store,total_shopping_mall,total_spa,total_stadium,total_storage,total_store,total_subpremise,total_supermarket,total_tourist_attraction,total_train_station,total_transit_station,total_travel_agency,total_university,total_veterinary_care,total_zoo,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_rating,mean_user_ratings_total,population,population_density_square_miles,housing_units,price_level*rating,user_ratings_total_per_capita,rating_weighed_population_density,log_home_price_to_income_ratios
11222,0,0,0,0,0,6,0,9,0,1,1,0,19,0,0,0,1,0,0,0,0,7,5,0,0,0,0,2,0,2,0,0,1,47,0,4,1,0,3,0,0,0,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,30,30,1,1.8421052631578947,4.38032786885246,219.672131147541,36492,23779.0,18656,8.06902502157032,0.0060197339457289546,104159.81639344264,2.263150518574807
13491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,2,1.3333333333333333,4.477777777777779,53.555555555555564,3617,50.0,1593,5.970370370370372,0.014806623045495041,223.88888888888894,0.6842994957345823
14548,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,5,4,2.0,2.8000000000000003,18.722222222222218,3764,125.1,1673,5.6000000000000005,0.004974022907072852,350.28000000000003,0.5689373798347743
10546,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,9,0,0,3,1,2,0,0,2,2,4,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,0,13,5,5,1.75,3.3695652173913038,68.82608695652173,1496,1332.1,513,5.896739130434781,0.04600674261799581,4488.597826086955,1.240245444880328
10303,0,0,0,0,0,3,0,2,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,0,32,0,2,0,1,3,0,0,2,1,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,11,32,3,1.2692307692307692,3.9956521739130433,245.19565217391303,25947,8253.8,9175,5.071404682274247,0.009449865193429415,32979.31391304347,1.6726487838761241
14432,0,0,0,0,1,1,0,4,0,0,1,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,15,0,0,2,0,2,0,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,23,4,3,1.4545454545454546,3.706666666666666,145.96666666666667,6297,163.0,2458,5.391515151515151,0.023180350431422372,604.1866666666666,0.5737885970748828
10579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,1,1,1,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,7,5,5,1.0,3.1588235294117655,25.411764705882355,8483,258.8,3815,3.1588235294117655,0.0029956105983593487,817.5035294117649,1.3305523781116555
13795,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,8,4,4,1.0,3.73125,232.4375,3424,168.2,1573,3.73125,0.06788478387850468,627.5962499999999,0.5655767239336933
12514,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,1,2,1.0,3.2700000000000005,7.2,2905,109.0,1393,3.2700000000000005,0.002478485370051635,356.43000000000006,1.1574224068641288
12546,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,19,0,1,1,0,0,0,0,1,2,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,29,4,5,1.6363636363636365,4.031578947368422,46.131578947368425,2815,61.7,1646,6.5971291866028725,0.016387772272599795,248.7484210526316,1.4322314563069163
12987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4.8,145.0,198,31.9,113,,0.7323232323232324,153.11999999999998,1.1349029757232996
14042,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1.0,4.24,34.2,3966,86.9,1989,4.24,0.008623298033282906,368.456,0.5851235474826353
12567,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,11,0,3,1,1,1,0,0,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,1,8,2.25,3.6,29.344827586206893,2951,64.3,1575,8.1,0.009944028324705827,231.48,1.4234442831815284
13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,2.0,4.6,814.5,1687,40.8,1543,9.2,0.482809721398933,187.67999999999998,1.0328567433619955
11747,0,0,0,0,1,3,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,7,2,0,0,3,0,0,0,1,2,0,0,27,0,4,0,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,17,25,1,1.7083333333333333,3.9279069767441848,296.13953488372096,18922,1438.5,7934,6.710174418604649,0.01565054089862176,5650.29418604651,1.622654889181872
14747,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,1.6666666666666667,3.875,46.16666666666666,2201,50.6,1031,6.458333333333334,0.02097531425109798,196.07500000000002,0.528629098625974
13637,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,1.25,2.8,53.6,4057,115.2,1863,3.5,0.013211732807493222,322.56,1.23286811154729
12803,0,0,0,0,2,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,2,0,0,30,0,3,3,1,4,0,0,1,2,9,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,27,12,1,1.3703703703703705,4.192500000000001,107.8,8525,1440.4,3829,5.745277777777779,0.01264516129032258,6038.877000000001,1.0637889894798118
11971,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,5,2.0,3.475,38.375,6235,563.4,4275,6.95,0.0061547714514835605,1957.815,1.942904204875498
13104,0,0,0,0,2,4,0,2,0,0,0,0,4,0,0,0,1,1,0,0,0,1,3,0,0,0,0,2,0,0,3,0,1,29,0,1,1,0,2,1,0,1,3,4,0,0,1,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,31,9,5,1.3888888888888888,3.9844444444444447,85.1111111111111,15515,328.4,6484,5.533950617283951,0.0054857306549217595,1308.4915555555556,0.8410517335940126
13084,0,0,0,0,1,1,0,4,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,12,0,0,1,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,14,6,8,1.1428571428571428,3.2321428571428568,81.92857142857143,3734,86.8,1601,3.6938775510204076,0.021941234983548857,280.54999999999995,0.852156740450711
11705,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,23,0,0,1,0,2,0,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,11,2,1.6875,3.814705882352942,71.02941176470588,7565,2123.7,2860,6.437316176470589,0.009389215038295557,8101.2908823529415,1.37923868086379
12957,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,5,1.4,4.285714285714286,153.28571428571428,1899,59.4,835,5.999999999999999,0.08071917550590536,254.57142857142856,0.726798420353791
13110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2.0,4.25,67.0,2038,82.9,1177,8.5,0.03287536800785083,352.32500000000005,0.7834251998990921
13408,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,16,0,1,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,6,4,1.5,3.1666666666666665,74.57142857142857,3775,100.3,1158,4.75,0.01975402081362346,317.6166666666666,0.85725018442358
12192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,6,1,1,1.5,4.0875,63.625,1954,113.8,824,6.1312500000000005,0.03256141248720573,465.1575,0.63003154624587
12173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4.6,101.0,2100,122.1,839,,0.048095238095238094,561.66,0.795759121240624
12903,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.7,122.0,1215,2103.0,742,3.7,0.10041152263374485,7781.1,0.7929088672236073
10583,0,0,0,0,0,4,0,6,0,0,1,0,12,0,0,0,1,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,1,40,0,5,0,1,2,0,0,1,6,9,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,26,30,1,2.0303030303030303,4.17017543859649,184.50877192982452,40013,3236.7,14595,8.466719829877722,0.004611220651533864,13497.606842105259,1.5283577210128436
14706,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,22,3,5,1.2857142857142858,3.733333333333333,64.4,6189,78.6,2968,4.8,0.010405558248505413,293.43999999999994,0.6263040149255839
14897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.5,35.0,811,31.8,460,4.5,0.04315659679408138,143.1,0.44102163351337614
11783,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,25,0,0,0,1,1,0,0,0,2,5,0,0,1,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,11,24,4,1.7083333333333333,4.184615384615385,119.33333333333331,21265,5996.8,7144,7.148717948717949,0.005611725056822634,25094.30153846154,1.2714412554813246
13413,0,0,0,0,1,7,0,5,0,0,2,0,13,0,1,0,0,0,0,0,0,8,4,0,0,6,0,2,0,4,1,0,0,47,0,6,2,0,5,0,0,2,3,10,0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,38,0,1,0,0,0,0,0,0,0,38,25,1,1.625,4.237500000000002,390.4375,16382,823.8,7322,6.8859375000000025,0.02383332315956538,3490.8525000000013,0.8182762815401944
12106,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,1.8,4.6625000000000005,90.375,2427,166.5,1318,8.392500000000002,0.037237330037082815,776.3062500000001,1.178550048028594
12419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,,4.0,18.33333333333333,540,225.5,305,,0.03395061728395061,902.0,1.4400158643797474
12060,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,4,3,1.5555555555555556,4.211764705882352,222.4705882352941,1551,45.0,1012,6.5516339869281035,0.14343687184738496,189.52941176470586,1.1812029733112874
11739,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,2,2.5,2.628571428571429,77.14285714285714,1027,1278.0,337,6.571428571428573,0.07511475865906245,3359.314285714286,1.4940345448521435
12046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.5,23.0,1025,66.8,431,,0.0224390243902439,300.59999999999997,0.865277188199462
12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2.0,2.9333333333333336,49.0,417,98.0,115,5.866666666666667,0.11750599520383694,287.4666666666667,1.1918309429519085
13165,0,0,0,0,1,1,0,4,0,0,0,0,3,0,0,0,2,0,1,0,0,10,1,0,0,1,0,0,0,1,1,0,0,29,0,1,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,1,0,0,0,22,0,2,0,0,0,0,0,0,0,28,12,4,1.4444444444444444,4.277272727272727,490.6590909090909,10559,155.3,4835,6.178282828282828,0.046468329473348884,664.2604545454546,0.4738979520036698
12206,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,2,0,0,35,0,5,0,1,8,0,0,0,3,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,24,19,1,1.7,4.275,270.72727272727275,15944,7503.8,7943,7.2675,0.016979884139944352,32078.745000000003,1.2136440595911138
14213,0,0,0,0,1,1,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,2,1,0,0,29,0,2,1,0,3,0,0,1,3,5,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,22,0,1,0,0,0,0,0,0,0,29,7,1,1.5238095238095235,4.140540540540541,213.05405405405412,24167,10695.8,11311,6.309395109395108,0.00881590822419225,44286.39351351351,1.0576584988707727
11363,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,10,0,2,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,8,10,1.8,2.4666666666666663,64.18518518518519,6952,8081.9,2737,4.4399999999999995,0.009232621574393727,19935.35333333333,2.044809870502713
10980,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,3,0,0,0,32,0,0,2,0,5,0,0,2,5,4,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,1,0,22,18,8,1.4583333333333333,3.789583333333333,105.64583333333331,13943,571.9,5204,5.526475694444444,0.007576980085586553,2167.262708333333,1.2447929019770685
12518,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,16,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,18,5,8,1.6,3.454838709677419,88.83870967741936,5988,603.5,2640,5.527741935483871,0.014836123860624476,2084.9951612903224,1.3951045401563154
11779,0,0,0,0,0,5,0,2,0,0,0,0,9,0,0,0,1,0,0,0,0,0,6,0,0,1,0,3,0,0,0,0,1,39,0,1,1,2,3,0,0,0,4,2,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,21,30,0,1.4,4.094117647058824,224.45098039215682,38063,3034.9,13136,5.7317647058823535,0.005896828426349915,12425.237647058826,1.2859650484037035
13367,0,0,0,0,2,1,0,3,0,0,0,0,5,1,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,2,2,0,0,28,0,2,2,0,5,0,0,2,0,7,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,26,12,3,1.380952380952381,4.304878048780489,100.43902439024392,8617,19.0,4162,5.944831591173057,0.011655915561128457,81.7926829268293,0.9712094752793592
11702,0,0,0,1,0,1,0,13,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,29,0,0,0,0,2,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,20,0,2.0869565217391304,4.2475,240.2,13788,1514.4,5504,8.864347826086956,0.01742094574992747,6432.414,1.2846378831916767
13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.5,4.4,183.5,1009,22.8,581,6.6000000000000005,0.18186323092170467,100.32000000000001,0.6334586838781822
12752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,,2.22,8.8,251,144.9,240,,0.0350597609561753,321.67800000000005,1.4131854902724952
13783,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,16,0,0,2,0,3,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,21,3,5,1.1428571428571428,3.782758620689656,62.6551724137931,2665,23.3,2228,4.323152709359607,0.02351038364495051,88.13827586206898,0.9273729053096224
14701,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,1,0,1,38,0,5,1,0,3,0,0,2,2,11,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,45,11,2,1.5151515151515151,4.434482758620688,164.58620689655172,39731,430.1,19845,6.718913270637406,0.004142513576213831,1907.271034482758,0.6365225448306813
