zipcode,name,open_now,place_id,rating,user_ratings_total,price_level,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,dentist,department_store,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,liquor_store,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,night_club,park,parking,pet_store,pharmacy,plumber,point_of_interest,premise,real_estate_agency,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,veterinary_care
91732,Flo's Coffee Shop,False,ChIJz4RrKf_ZwoARia-L6gevXrM,4.5,364.0,1.0,coffee shops,91006,34.088299,-118.016476,"3XQM+8C El Monte, California",85633XQM+8C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16153,Springbok Bar & Grill,True,ChIJQbj48GGXwoARIZ0wCUBIny8,4.5,623.0,2.0,restaurant,91406,34.1868972,-118.4857196,"5GP7+QP Van Nuys, Los Angeles, CA",85635GP7+QP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
07022,Firestone Complete Auto Care,False,ChIJfe3fd8T3wokRAcJbdXTp5aU,3.2,172.0,,stores,90058,40.8102247,-74.0003985,"RX6X+3R Fairview, New Jersey",87G7RX6X+3R,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90293,Caffe Pinguini Italian Restaurant,True,ChIJuYlWs2ewwoAR-a8z-9lLpIY,4.6,205.0,2.0,restaurant,90293,33.9575428,-118.4496235,"XH52+25 Playa Del Rey, Los Angeles, CA",8553XH52+25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90806,Walgreens,True,ChIJyVmk2e8z3YARN1KQ2qBYhhE,3.7,42.0,2.0,stores,90806,33.8051085,-118.1941381,"RR44+28 Long Beach, California",8553RR44+28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90262,Casa Jimenez,True,ChIJz4cXmfXLwoAR-fm6K2Ll1RQ,4.4,194.0,1.0,restaurant,90262,33.9363696,-118.2071689,"WQPV+G4 Lynwood, California",8553WQPV+G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90004,Alaska Seafood Restaurant,True,ChIJb6rpWKC4woARqE3_uWAOQ2A,4.6,389.0,2.0,restaurant,90004,34.0764888,-118.3013643,"3MGX+HF Los Angeles, California",85633MGX+HF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91784,Starbucks,True,ChIJlbksSVUww4ARB-j-j9UkRLc,4.3,264.0,2.0,coffee shops,91711,34.122086,-117.692618,"48C4+RX Upland, California",856448C4+RX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22841,Adagio Ristorante,True,ChIJpwTdbYiewoARhg2H-_g-7sA,4.7,118.0,2.0,restaurant,91364,34.1658592,-118.6247579,"598G+83 Los Angeles, California",8563598G+83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11035,Hacienda Mariana Restaurant,True,ChIJuc-8sozLwoARDeJg0svkgmw,4.5,216.0,,restaurant,90262,33.932163,-118.2123069,"WQJQ+V3 Lynwood, California",8553WQJQ+V3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90039,Black Elephant Coffee,True,ChIJhYfYp9vAwoARvtml9biBYa4,4.6,123.0,1.0,coffee shops,90039,34.1179359,-118.2612884,"4P9Q+5F Los Angeles, California",85634P9Q+5F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
91722,Charm Eatery & Cafe,True,ChIJyfuvMODXwoARxfZVC9O2oIQ,4.4,105.0,,coffee shops,91722,34.0870695,-117.9259546,"33PF+RJ Covina, California",856433PF+RJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90063,GameStop,True,ChIJQ32pn1jPwoAR6k-JE1Q83ps,4.4,323.0,2.0,stores,90063,34.0401036,-118.1899634,"2RR6+22 Los Angeles, California",85632RR6+22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91340,GameStop,True,ChIJG09XaziQwoARfHlbcx_X1E0,4.3,186.0,2.0,stores,91340,34.2824014,-118.4528185,"7GJW+XV San Fernando, California",85637GJW+XV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12457,"Laurent's ""Le"" Coffee Shop",False,ChIJ4dKZaWa6woARBI6IK8Vne8M,4.6,70.0,,coffee shops,90066,33.9970132,-118.4299933,"XHWC+R2 Los Angeles, California",8553XHWC+R2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20250,7-Eleven,True,ChIJjeRHR_ebwoARgIk7MzMcupo,3.0,9.0,1.0,stores,91306,34.2006411,-118.5750083,"6C2F+7X Winnetka, Los Angeles, CA",85636C2F+7X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10310,Casa de cafe bakery,True,ChIJ6fjg9PO2woAR2-0Gug6BFSg,3.6,12.0,,coffee shops,90304,33.942299,-118.3522334,"WJRX+W4 Inglewood, California",8553WJRX+W4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90210,La Scala,True,ChIJl2h7CAe8woARIelxRKYxkMo,4.1,320.0,3.0,restaurant,90210,34.0713889,-118.4013889,"3HCX+HC Beverly Hills, California",85633HCX+HC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91324,Claim Jumper Restaurants,True,ChIJj8PoiQybwoARDnf5Wd80aME,4.2,1010.0,2.0,restaurant,91324,34.241475,-118.554449,"6CRW+H6 Northridge, Los Angeles, CA",85636CRW+H6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90044,Ninety Eight Center Store,,ChIJkwF1-tDJwoARMd4NL5mWtis,4.4,5.0,,stores,90044,33.96583530000001,-118.2912985,"XP85+8F Los Angeles, California",8553XP85+8F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91030,Starbucks,True,ChIJeahf1IzEwoARQ4ABH0HcqQY,4.3,59.0,2.0,coffee shops,91030,34.111594,-118.151341,"4R6X+JF South Pasadena, California",85634R6X+JF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91343,E Z Collateral & Loan,True,ChIJ8V_HvLmQwoARarQbuZB7NZM,3.5,15.0,,stores,91343,34.2284314,-118.4674646,"6GHM+92 North Hills, Los Angeles, CA",85636GHM+92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90292,SUGARFISH by sushi nozawa,True,ChIJoQYoin-6woARD9eSq3OWN8w,4.5,565.0,3.0,restaurant,90292,33.9789747,-118.4379886,"XHH6+HR Marina Del Rey, California",8553XHH6+HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90660,99 Cents Only Stores,True,ChIJDWoI0JrRwoARN3hbXh1rXvg,4.2,416.0,1.0,stores,90660,33.9977137,-118.0749161,"XWXG+32 Pico Rivera, California",8553XWXG+32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
91702,Rite Aid,True,ChIJAzDXIuEnw4ARRttWJ4hbAwA,3.9,14.0,2.0,stores,91702,34.114965,-117.906455,"437V+XC Azusa, California",8564437V+XC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37070,Jack in the Box,True,ChIJ6WvuB5f4woARUqgv93rQLrM,4.1,722.0,1.0,restaurant,93543,34.5551647,-118.0448368,"HX44+33 Palmdale, California",8563HX44+33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90039,MaeMae Jewelry,True,ChIJjV5G4drAwoARqAFBDzNbNVQ,5.0,6.0,,stores,90039,34.116727,-118.2626046,"4P8P+MX Los Angeles, California",85634P8P+MX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10850,Westside Tavern,True,ChIJY2nw2KK7woARIU4RULHXC6I,4.4,314.0,2.0,restaurant,90064,34.0396352,-118.4289445,"2HQC+VC Los Angeles, California",85632HQC+VC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91740,Albertsons,True,ChIJUT77ciUmw4ARW9dTKnwxIVo,4.2,685.0,2.0,stores,91740,34.1300624,-117.8649591,"44JP+22 Glendora, California",856444JP+22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11118,Republic Of Pie,True,ChIJj83PovOVwoARU_DIkrmdBUo,4.6,837.0,2.0,coffee shops,91601,34.1647278,-118.3731306,"5J7G+VP Los Angeles, California",85635J7G+VP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
11612,Garlic & Chives #2,True,ChIJJcVt4owt3YAR_LcWHQurezo,4.4,108.0,2.0,restaurant,90701,33.8583075,-118.0857008,"VW57+8P Artesia, California",8553VW57+8P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91775,JC BROTHERS INC.,,ChIJedWtigzbwoARR3PIcVRgCUA,0.0,0.0,,stores,91775,34.1283879,-118.0727388,"4WHG+9W East San Gabriel, California",85634WHG+9W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90007,Jacks N Joe,False,ChIJeWOdT93HwoARDKMAvCc5HIc,4.5,1154.0,2.0,restaurant,90007,34.0287971,-118.274991,"2PHG+G2 Los Angeles, California",85632PHG+G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90044,Tacos El Guero #1,False,ChIJvXo5_M3JwoARPtXQjuEXsIE,4.8,51.0,,restaurant,90044,33.9701492,-118.2873644,"XPC7+33 Los Angeles, California",8553XPC7+33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18200,Chick-fil-A,True,ChIJ2a3OoeS0woARkOv88MQ-CqM,4.5,2828.0,1.0,restaurant,90504,33.8651372,-118.3522134,"VJ8X+34 Torrance, California",8553VJ8X+34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18415,Little Bean,True,ChIJ42P4I2Aqw4ARSNJKY_8aOPI,4.8,40.0,1.0,coffee shops,91748,33.9887167,-117.9032615,"X3QW+FM Rowland Heights, California",8554X3QW+FM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90013,Hennessey + Ingalls,True,ChIJLxjlvcWkwoARdSgksIELVrQ,4.6,149.0,,stores,90013,34.0444224,-118.2323159,"2QV9+Q3 Los Angeles, California",85632QV9+Q3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90302,Hungry Joe's Jamaican Restaurant,True,ChIJkbz7UQ23woARfpLS3r92TpA,4.6,515.0,2.0,restaurant,90302,33.977877,-118.357137,"XJHV+54 Inglewood, California",8553XJHV+54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17421,El Pescador Family Restaurant,True,ChIJFz5xYcPKwoARhFHxmIEJA2Q,4.2,1736.0,2.0,restaurant,90746,33.8721815,-118.2666521,"VPCM+V8 Carson, California",8553VPCM+V8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12824,The Chicken Koop,True,ChIJE6fWBenTwoAR1y8c8Dvk1sU,4.5,487.0,2.0,restaurant,90601,33.98244,-118.0387808,"XXJ6+XF Whittier, California",8553XXJ6+XF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90292,Starbucks,True,ChIJ4YX3-qK6woARS_Xdgos0KoU,3.8,387.0,2.0,coffee shops,90292,33.979659,-118.465444,"XGHM+VR Marina Del Rey, California",8553XGHM+VR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91770,California Hot Pot,True,ChIJndHDDgvQwoAR6pKiHjaNuv8,4.6,45.0,,restaurant,91770,34.060607,-118.091077,"3W65+6H Rosemead, California",85633W65+6H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90077,Tv Repair,True,ChIJ91gIj2q9woAR65sq1Y9eLYM,0.0,0.0,,stores,90077,34.1279299,-118.4444136,"4HH4+56 Los Angeles, California",85634HH4+56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90404,Rooster,True,ChIJK0TnNEi7woARoTndstfu4Ko,4.2,63.0,,restaurant,90404,34.03096,-118.4775417,"2GJC+9X Santa Monica, California",85632GJC+9X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90732,Sonny's Bistro,True,ChIJ2bn_sjJI3YARN7dp5pdGjU4,4.4,82.0,2.0,restaurant,90732,33.7221785,-118.31035,"PMCQ+VV Los Angeles, California",8553PMCQ+VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91104,Millie's Cafe,False,ChIJb5H-WcXDwoARjRQCszC2qPw,4.5,351.0,2.0,coffee shops,91001,34.1692859,-118.121739,"5V9H+P8 Pasadena, California",85635V9H+P8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
90290,Be Love Apparel,True,ChIJSZ5_nsKhwoARVpCVOVnoJ6M,5.0,2.0,,stores,90290,34.088906,-118.60433,"39QW+H7 Topanga, California",856339QW+H7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90043,Dollar Tree,True,ChIJUUUWv5a3woARBco69stcT6U,4.0,341.0,1.0,stores,90043,33.9904453,-118.3302462,"XMR9+5W Los Angeles, California",8553XMR9+5W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
91765,Lollicup Diamond Bar,True,ChIJ9w7lBI0sw4ARIEhkY_UYy50,3.7,38.0,1.0,coffee shops,91765,34.0024122,-117.809075,"252R+X9 Diamond Bar, California",8564252R+X9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90221,Los Sombreros Restaurant,True,ChIJI7Al42LLwoARnllMJN5vNhY,4.6,251.0,1.0,restaurant,90221,33.9006197,-118.2087125,"WQ2R+6G Compton, California",8553WQ2R+6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15620,Panera Bread,True,ChIJ_x_Lf8DUwoARox1d-JeCLco,4.3,263.0,2.0,coffee shops,90603,33.9424095,-117.9951613,"W2R3+XW Whittier, California",8554W2R3+XW,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
90504,Starbucks,True,ChIJybqSywO1woARs1Mvh7Lvfe8,4.2,285.0,2.0,coffee shops,90260,33.87301,-118.343026,"VMF4+6Q Torrance, California",8553VMF4+6Q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90041,Tritch True Value Hardware,True,ChIJ7dS3meDDwoAR9RWOI3u3Af0,4.7,34.0,2.0,stores,90041,34.1392824,-118.2016901,"4QQX+P8 Los Angeles, California",85634QQX+P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
90248,Aloha Pizza & Shave Ice Company,True,ChIJ1zlfa2G1woAR1SpnTARLOb8,4.6,405.0,2.0,restaurant,90248,33.8723881,-118.3034785,"VMCW+XJ Gardena, California",8553VMCW+XJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37140,Walmart Supercenter,True,ChIJQ3XL7pf4woARuE4_CWkJgSs,3.8,2789.0,1.0,stores,93550,34.5567327,-118.0422697,"HX45+M3 Palmdale, California",8563HX45+M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
12430,Menotti's Coffee Stop,False,ChIJoz9jVdi7woARJR8FkIA7F2I,4.6,50.0,,coffee shops,90066,33.9967425,-118.4291561,"XHWC+M8 Los Angeles, California",8553XHWC+M8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90038,Media Wine & Spirits #2,True,ChIJDxr_ss24woARgqdBoNu6SmM,4.4,17.0,,stores,90038,34.083631,-118.3317948,"3MM9+F7 Los Angeles, California",85633MM9+F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44830,Rancheritas Mexican Grill,True,ChIJeU6vnTJbwoARfVjdAOezZkw,4.3,169.0,,restaurant,93536,34.6971977,-118.1709738,"MRWH+VJ Lancaster, California",8563MRWH+VJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14939,Carquest Auto Parts,True,ChIJo3QwRgqXwoARUyM28r07G_4,3.8,74.0,,stores,91411,34.1798223,-118.4588492,"5GHR+WF Van Nuys, Los Angeles, CA",85635GHR+WF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90254,Jack's Surfboards,True,ChIJ8YgsBICzwoARBTGQs_QIfgA,4.1,32.0,,stores,90254,33.867022,-118.3934866,"VJ84+RJ Hermosa Beach, California",8553VJ84+RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
